defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
kim_nil,fgsm,Linf_8/255_whitebox_adaptive,0.9683333333333334,"{""0.01"": {""tar"": 0.9456666666666667, ""threshold"": 0.3807077705860138}, ""0.001"": {""tar"": 0.8743333333333333, ""threshold"": 0.5467734932899475}}",0.995,0.605,0.2,nan,-1,24.708889021904866,0.966006865353286,120.27217675997169,0.03137257695198059,0.6022947805467993,1660.316563082516,-1,-1,-1,nan,nan,-1
