defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
iter_purify,bpda_eot,Linf_8/255_whitebox_adaptive,0.9595,"{""0.01"": {""tar"": 0.9253333333333333, ""threshold"": 0.3879227638244629}, ""0.001"": {""tar"": 0.849, ""threshold"": 0.5035145282745361}}",1.0,0.78,0.11,nan,-1,21.573055551023785,0.9486197486799506,111.8243827616337,0.03137257695198059,7.328903520246968,136.4460587095165,-1,-1,-1,nan,nan,-1
