defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
fsqueeze,fgsm,Linf_8/255_whitebox_adaptive,0.9705,"{""0.01"": {""tar"": 0.9476666666666667, ""threshold"": 0.3779708743095398}, ""0.001"": {""tar"": 0.8986666666666666, ""threshold"": 0.5309843420982361}}",0.97,0.395,0.3175,nan,-1,29.67705542029734,0.9889162876350505,120.25276488396358,0.03137257695198059,4.626726140268147,216.13555021046565,-1,-1,-1,nan,nan,-1
