defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
frpure_ours_unet,clean,Linf_8/255_whitebox_adaptive,0.97,"{""0.01"": {""tar"": 0.9483333333333334, ""threshold"": 0.37513864040374756}, ""0.001"": {""tar"": 0.8953333333333333, ""threshold"": 0.530886173248291}}",nan,nan,0.9471666666666667,nan,-1,nan,nan,nan,nan,nan,nan,-1,-1,-1,nan,nan,-1
