defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
iter_purify,pgd_eot,Linf_8/255_whitebox_adaptive,0.96,"{""0.01"": {""tar"": 0.9263333333333333, ""threshold"": 0.3841642439365387}, ""0.001"": {""tar"": 0.829, ""threshold"": 0.5194552540779114}}",1.0,1.0,0.0,nan,-1,21.44425325765646,0.9467158030694695,112.13034850330186,0.03137257695198059,9.981047799810767,100.18988186981323,-1,-1,-1,nan,nan,-1
