defense,attack,threat,ver_acc,tar_at_far,asr_dodging,asr_impersonation,robust_tar,diffusion_t,n_denoise_steps,psnr,ssim,pert_l2,pert_linf,latency_ms,fps,fpga_lut,fpga_dsp,fpga_bram,power_w,energy_mj,bitwidth
iter_purify,clean,Linf_8/255_whitebox_adaptive,0.9613333333333334,"{""0.01"": {""tar"": 0.9283333333333333, ""threshold"": 0.37999117374420166}, ""0.001"": {""tar"": 0.7533333333333333, ""threshold"": 0.5741158723831177}}",nan,nan,0.8761666666666666,nan,-1,nan,nan,nan,nan,nan,nan,-1,-1,-1,nan,nan,-1
